# x, y
0.690586, 1.312095
0.366986, 1.261951
0.673172, 1.316155
0.463276, 1.174213
0.378678, 1.144099
0.614081, 1.357256
0.689778, 1.419765
0.369002, 1.164347
0.615182, 1.339376
0.310807, 1.188886
0.585276, 1.345832
0.472663, 1.206049
0.438170, 1.134592
0.450258, 1.249705
0.531441, 1.271048
0.449461, 1.231607
0.447960, 1.233908
0.732014, 1.371604
0.563711, 1.253082
0.511616, 1.227446
0.790829, 1.392553
0.642789, 1.340306
0.533635, 1.321769
0.334908, 1.249586
0.450093, 1.216766
0.494920, 1.255978
0.684961, 1.267595
0.683456, 1.336536
0.207178, 1.036325
0.588718, 1.247421
0.388494, 1.226547
0.370002, 1.222006
0.350584, 1.180322
0.722777, 1.308911
0.206060, 1.129624
0.309468, 1.146528
0.590547, 1.264445
0.701287, 1.402390
0.733706, 1.355479
0.447016, 1.148924
0.354124, 1.232695
0.675793, 1.333921
0.427274, 1.306644
0.375914, 1.179961
0.505438, 1.277229
0.588935, 1.250700
0.434316, 1.321779
0.664433, 1.330706
0.295392, 1.159373
0.585932, 1.365283
0.268848, 1.203114
0.679820, 1.200305
0.421203, 1.346203
0.269064, 1.134647
0.351840, 1.235085
0.250092, 1.120651
0.352334, 1.216415
0.565854, 1.221349
0.720166, 1.386532
0.449912, 1.215518
0.548056, 1.306757
0.408185, 1.219905
0.551047, 1.234775
0.283147, 1.165862
0.441629, 1.297056
0.604030, 1.205897
0.268445, 1.115115
0.388502, 1.151111
0.471555, 1.330155
0.379819, 1.196282
0.786553, 1.423187
0.460532, 1.232506
0.570135, 1.287495
0.508382, 1.262225
0.680607, 1.395450
0.486159, 1.253855
0.674949, 1.340616
0.272681, 1.095679
0.685553, 1.295260
0.476844, 1.143104
0.522624, 1.233042
0.466863, 1.189432
0.477079, 1.260914
0.278160, 1.100685
0.851735, 1.479235
0.443318, 1.124107
0.432058, 1.184591
0.321906, 1.081802
0.529227, 1.255656
0.615963, 1.330380
0.487511, 1.211407
0.249483, 1.116779
0.406219, 1.234371
0.841655, 1.431253
0.303857, 1.154142
0.724429, 1.394742
0.710787, 1.353089
0.799758, 1.375828
0.386216, 1.257497
0.405166, 1.153975
0.380523, 1.070101
0.563697, 1.311530
0.097928, 1.056718
0.412114, 1.196105
0.571640, 1.297032
0.326417, 1.141023
0.486687, 1.280828
0.580597, 1.222902
0.447286, 1.205797
0.758898, 1.361188
0.416045, 1.255372
0.871466, 1.514708
0.396431, 1.153025
0.318803, 1.171985
0.236434, 1.184422
0.466419, 1.250280
0.507938, 1.323296
0.539020, 1.233759
0.621284, 1.292678
0.395986, 1.325246
0.237791, 1.136307
0.596668, 1.270829
0.452489, 1.265549
0.506683, 1.163774
0.560193, 1.293190
0.423328, 1.224518
0.708063, 1.321651
0.656178, 1.278871
0.367740, 1.221874
0.696033, 1.294829
0.725928, 1.329337
0.324813, 1.151620
0.571561, 1.373851
0.441023, 1.247770
0.719141, 1.334926
0.697268, 1.341352
0.251385, 1.108984
0.377342, 1.152058
0.521239, 1.246563
0.284129, 1.198107
0.433624, 1.195124
0.524825, 1.267564
0.289359, 1.101773
0.451339, 1.204253
0.583154, 1.309865
0.309341, 1.246702
0.487978, 1.238484
0.550522, 1.346492
0.399236, 1.213636
0.677442, 1.249656
0.477219, 1.280721
0.536378, 1.288902
0.619893, 1.328726
0.630255, 1.225693
0.171869, 1.125846
0.689425, 1.232066
0.304966, 1.275968
0.290986, 1.080361
0.026397, 1.002472
0.539206, 1.211708
0.162591, 1.132202
0.524196, 1.298561
0.446291, 1.117781
0.558226, 1.281840
0.702385, 1.310613
0.441640, 1.261536
0.563328, 1.290168
0.599951, 1.284558
0.645109, 1.351868
0.191070, 1.074339
0.546074, 1.311300
0.532103, 1.280520
0.365265, 1.164195
0.368485, 1.111144
0.483183, 1.258053
0.786023, 1.510303
0.333955, 1.241231
0.557301, 1.314109
0.691574, 1.343073
0.376516, 1.195530
0.415837, 1.194194
0.499740, 1.296353
0.698948, 1.464794
0.669215, 1.284930
0.617502, 1.296449
0.518394, 1.321529
0.362158, 1.160390
0.577386, 1.237621
0.391549, 1.128568
0.714044, 1.333014
0.467071, 1.185643
0.215409, 1.120284
0.060551, 1.081214
0.135967, 1.009869
0.495374, 1.217485
0.535922, 1.325625
0.444155, 1.178443
0.479193, 1.265728
0.462994, 1.224880
0.560040, 1.220356
